Generation,Ranking,BOBs,Time for Generation,Time since Initiation
353,"[(2, 13), (3, 13), (4, 13), (5, 13), (6, 13), (7, 13), (10, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (24, 13), (27, 13), (28, 13), (29, 13), (30, 13), (31, 13), (32, 13), (33, 13), (34, 13), (35, 13), (36, 13), (38, 13), (39, 13), (41, 13), (42, 13), (43, 13), (45, 13), (46, 13), (47, 13), (48, 13), (49, 13), (50, 13), (51, 13), (52, 13), (53, 13), (54, 13), (56, 13), (58, 13), (59, 13), (62, 13), (63, 13), (64, 13), (65, 13), (68, 13), (69, 13), (70, 13), (74, 13), (75, 13), (76, 13), (77, 13), (78, 13), (79, 13), (80, 13), (81, 13), (82, 13), (83, 13), (84, 13), (85, 13), (86, 13), (88, 13), (89, 13), (91, 13), (92, 13), (93, 13), (94, 13), (96, 13), (97, 13), (98, 13), (26, 14), (1, 15), (55, 15), (60, 15), (66, 15), (99, 15), (9, 16), (25, 16), (57, 16), (72, 16), (95, 16), (8, 17), (22, 17), (44, 17), (87, 17), (0, 18), (61, 18), (67, 18), (71, 18), (73, 18), (90, 18), (16, 19), (23, 19), (37, 19), (40, 21)]","[2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 24, 27, 28]",1.943807601928711,693.9382996559143
354,"[(0, 13), (1, 13), (2, 13), (3, 13), (5, 13), (6, 13), (7, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (15, 13), (16, 13), (17, 13), (18, 13), (20, 13), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (28, 13), (30, 13), (32, 13), (33, 13), (34, 13), (37, 13), (39, 13), (40, 13), (41, 13), (42, 13), (43, 13), (45, 13), (48, 13), (49, 13), (50, 13), (51, 13), (52, 13), (53, 13), (54, 13), (55, 13), (57, 13), (60, 13), (63, 13), (64, 13), (65, 13), (66, 13), (67, 13), (68, 13), (69, 13), (70, 13), (71, 13), (72, 13), (73, 13), (74, 13), (77, 13), (78, 13), (79, 13), (80, 13), (81, 13), (82, 13), (83, 13), (84, 13), (85, 13), (86, 13), (88, 13), (89, 13), (90, 13), (91, 13), (92, 13), (93, 13), (94, 13), (95, 13), (96, 13), (97, 13), (98, 13), (99, 13), (35, 14), (62, 14), (22, 15), (47, 15), (19, 16), (21, 16), (29, 16), (46, 16), (59, 16), (75, 16), (8, 17), (14, 17), (38, 17), (61, 17), (76, 17), (4, 18), (31, 18), (87, 18), (44, 19), (58, 19), (56, 20), (36, 25)]","[0, 1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20, 23, 24, 25]",1.9448087215423584,695.8841109275818
355,"[(1, 13), (2, 13), (3, 13), (5, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (22, 13), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (28, 13), (29, 13), (30, 13), (31, 13), (32, 13), (33, 13), (34, 13), (35, 13), (37, 13), (38, 13), (40, 13), (41, 13), (42, 13), (43, 13), (44, 13), (47, 13), (48, 13), (49, 13), (50, 13), (51, 13), (52, 13), (53, 13), (54, 13), (55, 13), (56, 13), (57, 13), (58, 13), (59, 13), (61, 13), (62, 13), (64, 13), (65, 13), (67, 13), (68, 13), (70, 13), (71, 13), (72, 13), (73, 13), (74, 13), (75, 13), (78, 13), (79, 13), (84, 13), (86, 13), (87, 13), (89, 13), (91, 13), (92, 13), (93, 13), (94, 13), (96, 13), (97, 13), (98, 13), (76, 14), (88, 14), (4, 15), (60, 15), (66, 15), (82, 15), (85, 15), (0, 16), (21, 16), (45, 16), (69, 16), (11, 17), (36, 17), (46, 17), (77, 17), (81, 17), (90, 17), (99, 17), (12, 18), (20, 18), (80, 18), (95, 20), (39, 22), (63, 22), (83, 24)]","[1, 2, 3, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 22, 23, 24, 25]",1.948781967163086,697.8338859081268
356,"[(1, 13), (2, 13), (4, 13), (6, 13), (7, 13), (8, 13), (9, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (20, 13), (21, 13), (22, 13), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (28, 13), (30, 13), (31, 13), (32, 13), (34, 13), (35, 13), (36, 13), (37, 13), (38, 13), (41, 13), (42, 13), (44, 13), (45, 13), (46, 13), (48, 13), (49, 13), (50, 13), (51, 13), (52, 13), (53, 13), (54, 13), (56, 13), (57, 13), (58, 13), (59, 13), (60, 13), (63, 13), (64, 13), (66, 13), (67, 13), (68, 13), (69, 13), (73, 13), (74, 13), (75, 13), (77, 13), (78, 13), (80, 13), (81, 13), (82, 13), (83, 13), (85, 13), (86, 13), (87, 13), (88, 13), (89, 13), (90, 13), (91, 13), (93, 13), (94, 13), (95, 13), (96, 13), (97, 13), (98, 13), (99, 13), (47, 14), (61, 14), (84, 14), (0, 15), (33, 15), (39, 15), (65, 15), (29, 16), (79, 16), (43, 17), (71, 17), (76, 17), (3, 18), (10, 18), (70, 18), (72, 18), (40, 19), (5, 20), (19, 20), (55, 21), (62, 21), (92, 22)]","[1, 2, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24]",1.9517900943756104,699.7856760025024
357,"[(1, 13), (2, 13), (3, 13), (4, 13), (5, 13), (6, 13), (7, 13), (9, 13), (10, 13), (11, 13), (12, 13), (14, 13), (15, 13), (16, 13), (17, 13), (19, 13), (20, 13), (21, 13), (22, 13), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (29, 13), (31, 13), (33, 13), (34, 13), (38, 13), (39, 13), (42, 13), (44, 13), (45, 13), (46, 13), (47, 13), (48, 13), (53, 13), (54, 13), (55, 13), (56, 13), (57, 13), (58, 13), (59, 13), (60, 13), (61, 13), (62, 13), (64, 13), (65, 13), (66, 13), (69, 13), (71, 13), (72, 13), (73, 13), (74, 13), (75, 13), (76, 13), (77, 13), (80, 13), (81, 13), (82, 13), (83, 13), (85, 13), (87, 13), (88, 13), (90, 13), (93, 13), (94, 13), (95, 13), (96, 13), (97, 13), (98, 13), (99, 13), (30, 14), (49, 14), (8, 15), (36, 15), (63, 15), (51, 16), (79, 16), (86, 16), (91, 16), (28, 17), (40, 17), (78, 17), (84, 17), (89, 17), (92, 17), (0, 18), (32, 18), (35, 18), (43, 18), (68, 18), (18, 19), (37, 19), (50, 19), (41, 20), (52, 20), (70, 20), (13, 21), (67, 21)]","[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20, 21, 22, 23]",1.9407920837402344,701.7264680862427
358,"[(0, 13), (1, 13), (2, 13), (5, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (15, 13), (16, 13), (18, 13), (20, 13), (21, 13), (22, 13), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (28, 13), (29, 13), (31, 13), (32, 13), (33, 13), (34, 13), (35, 13), (36, 13), (37, 13), (38, 13), (39, 13), (40, 13), (42, 13), (43, 13), (45, 13), (46, 13), (47, 13), (48, 13), (49, 13), (51, 13), (52, 13), (53, 13), (54, 13), (55, 13), (56, 13), (58, 13), (59, 13), (60, 13), (61, 13), (62, 13), (63, 13), (64, 13), (65, 13), (66, 13), (67, 13), (68, 13), (69, 13), (70, 13), (71, 13), (72, 13), (74, 13), (75, 13), (77, 13), (78, 13), (79, 13), (80, 13), (81, 13), (82, 13), (83, 13), (84, 13), (85, 13), (86, 13), (87, 13), (88, 13), (89, 13), (90, 13), (91, 13), (92, 13), (93, 13), (96, 13), (98, 13), (99, 13), (6, 14), (17, 14), (19, 14), (41, 14), (4, 15), (3, 16), (13, 16), (95, 16), (14, 17), (30, 17), (57, 17), (73, 17), (50, 18), (76, 18), (97, 18), (44, 19), (94, 20)]","[0, 1, 2, 5, 7, 8, 9, 10, 11, 12, 15, 16, 18, 20, 21, 22, 23, 24, 25, 26]",1.949793815612793,703.6762619018555
359,"[(0, 13), (1, 13), (4, 13), (5, 13), (6, 13), (7, 13), (11, 13), (12, 13), (14, 13), (15, 13), (16, 13), (17, 13), (19, 13), (20, 13), (21, 13), (22, 13), (25, 13), (28, 13), (29, 13), (30, 13), (31, 13), (34, 13), (36, 13), (37, 13), (38, 13), (41, 13), (45, 13), (46, 13), (47, 13), (50, 13), (54, 13), (57, 13), (60, 13), (61, 13), (62, 13), (63, 13), (64, 13), (66, 13), (67, 13), (68, 13), (70, 13), (71, 13), (73, 13), (74, 13), (75, 13), (76, 13), (77, 13), (78, 13), (79, 13), (80, 13), (81, 13), (82, 13), (84, 13), (85, 13), (87, 13), (88, 13), (89, 13), (91, 13), (92, 13), (93, 13), (95, 13), (96, 13), (97, 13), (99, 13), (10, 14), (39, 14), (44, 14), (72, 14), (2, 15), (18, 15), (23, 15), (24, 15), (32, 15), (43, 15), (55, 15), (56, 15), (83, 15), (86, 15), (8, 16), (13, 16), (48, 16), (52, 16), (27, 17), (49, 17), (59, 17), (69, 17), (3, 18), (9, 18), (33, 18), (40, 18), (51, 18), (65, 18), (90, 18), (26, 19), (53, 19), (58, 19), (35, 20), (42, 20), (94, 20), (98, 22)]","[0, 1, 4, 5, 6, 7, 11, 12, 14, 15, 16, 17, 19, 20, 21, 22, 25, 28, 29, 30]",1.9487969875335693,705.6260478496552
360,"[(1, 13), (2, 13), (3, 13), (4, 13), (6, 13), (7, 13), (9, 13), (10, 13), (11, 13), (12, 13), (15, 13), (17, 13), (19, 13), (20, 13), (21, 13), (22, 13), (24, 13), (25, 13), (26, 13), (28, 13), (29, 13), (31, 13), (32, 13), (33, 13), (34, 13), (35, 13), (36, 13), (38, 13), (40, 13), (41, 13), (42, 13), (44, 13), (45, 13), (46, 13), (49, 13), (50, 13), (51, 13), (52, 13), (54, 13), (55, 13), (57, 13), (58, 13), (61, 13), (63, 13), (64, 13), (66, 13), (67, 13), (68, 13), (70, 13), (72, 13), (74, 13), (77, 13), (78, 13), (79, 13), (80, 13), (81, 13), (82, 13), (83, 13), (84, 13), (88, 13), (89, 13), (90, 13), (91, 13), (93, 13), (94, 13), (95, 13), (96, 13), (97, 13), (98, 13), (0, 14), (56, 14), (53, 15), (14, 16), (16, 16), (43, 16), (47, 16), (60, 16), (75, 16), (30, 17), (59, 17), (69, 17), (71, 17), (86, 17), (87, 17), (8, 18), (37, 18), (48, 18), (65, 18), (73, 18), (76, 18), (85, 18), (92, 18), (13, 19), (18, 19), (27, 19), (23, 20), (99, 20), (62, 21), (5, 22), (39, 24)]","[1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 15, 17, 19, 20, 21, 22, 24, 25, 26, 28]",1.9507722854614258,707.5768201351166
361,"[(2, 13), (3, 13), (4, 13), (5, 13), (7, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (15, 13), (16, 13), (17, 13), (18, 13), (20, 13), (21, 13), (22, 13), (23, 13), (25, 13), (26, 13), (28, 13), (29, 13), (30, 13), (31, 13), (32, 13), (33, 13), (34, 13), (35, 13), (37, 13), (39, 13), (42, 13), (44, 13), (45, 13), (47, 13), (48, 13), (50, 13), (51, 13), (52, 13), (53, 13), (56, 13), (59, 13), (61, 13), (62, 13), (63, 13), (64, 13), (65, 13), (67, 13), (68, 13), (69, 13), (70, 13), (72, 13), (73, 13), (74, 13), (75, 13), (76, 13), (78, 13), (80, 13), (81, 13), (82, 13), (83, 13), (86, 13), (87, 13), (88, 13), (89, 13), (90, 13), (91, 13), (93, 13), (94, 13), (97, 13), (99, 13), (66, 14), (77, 14), (98, 14), (8, 15), (27, 15), (41, 15), (46, 15), (54, 15), (57, 15), (95, 15), (6, 16), (14, 16), (55, 16), (79, 16), (85, 16), (19, 17), (36, 17), (40, 17), (43, 17), (1, 18), (38, 18), (58, 18), (24, 19), (71, 19), (92, 19), (0, 20), (49, 20), (84, 20), (60, 21), (96, 22)]","[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23, 25, 26]",1.9448139667510986,709.5216341018677
362,"[(56, 12), (1, 13), (2, 13), (3, 13), (5, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (22, 13), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (29, 13), (31, 13), (32, 13), (33, 13), (34, 13), (35, 13), (36, 13), (37, 13), (38, 13), (40, 13), (41, 13), (42, 13), (43, 13), (44, 13), (46, 13), (47, 13), (49, 13), (50, 13), (51, 13), (52, 13), (54, 13), (57, 13), (59, 13), (60, 13), (63, 13), (64, 13), (66, 13), (67, 13), (68, 13), (69, 13), (70, 13), (71, 13), (72, 13), (73, 13), (74, 13), (76, 13), (78, 13), (82, 13), (85, 13), (86, 13), (87, 13), (88, 13), (89, 13), (90, 13), (91, 13), (93, 13), (94, 13), (95, 13), (96, 13), (98, 13), (99, 13), (55, 14), (62, 14), (28, 15), (48, 15), (58, 15), (61, 15), (75, 15), (81, 15), (4, 16), (30, 16), (45, 16), (65, 16), (77, 16), (80, 16), (84, 16), (39, 17), (97, 17), (0, 19), (53, 19), (83, 19), (79, 20), (92, 23)]","[56, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",1.945779800415039,711.4674139022827
363,"[(0, 12), (3, 13), (4, 13), (5, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (21, 13), (22, 13), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (29, 13), (33, 13), (34, 13), (35, 13), (36, 13), (37, 13), (38, 13), (39, 13), (41, 13), (42, 13), (44, 13), (46, 13), (47, 13), (50, 13), (52, 13), (53, 13), (54, 13), (55, 13), (56, 13), (57, 13), (58, 13), (59, 13), (60, 13), (61, 13), (63, 13), (64, 13), (65, 13), (66, 13), (67, 13), (68, 13), (69, 13), (70, 13), (71, 13), (73, 13), (74, 13), (75, 13), (76, 13), (78, 13), (81, 13), (83, 13), (84, 13), (85, 13), (86, 13), (87, 13), (88, 13), (90, 13), (91, 13), (92, 13), (93, 13), (94, 13), (96, 13), (97, 13), (98, 13), (99, 13), (20, 15), (95, 15), (1, 16), (43, 16), (77, 16), (19, 17), (30, 17), (48, 17), (51, 17), (79, 17), (28, 18), (72, 18), (2, 19), (49, 19), (89, 19), (32, 20), (80, 20), (31, 21), (45, 21), (40, 22), (82, 22), (62, 24)]","[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 21, 22, 23]",1.9358224868774414,713.4032363891602
364,"[(0, 12), (28, 12), (1, 13), (3, 13), (4, 13), (5, 13), (6, 13), (7, 13), (10, 13), (11, 13), (12, 13), (14, 13), (16, 13), (17, 13), (18, 13), (19, 13), (21, 13), (22, 13), (25, 13), (26, 13), (29, 13), (31, 13), (33, 13), (35, 13), (37, 13), (38, 13), (39, 13), (40, 13), (42, 13), (44, 13), (46, 13), (47, 13), (48, 13), (49, 13), (50, 13), (51, 13), (52, 13), (53, 13), (56, 13), (58, 13), (59, 13), (60, 13), (61, 13), (63, 13), (64, 13), (65, 13), (66, 13), (67, 13), (68, 13), (69, 13), (70, 13), (71, 13), (72, 13), (73, 13), (74, 13), (75, 13), (76, 13), (77, 13), (78, 13), (79, 13), (80, 13), (83, 13), (84, 13), (85, 13), (86, 13), (87, 13), (89, 13), (90, 13), (91, 13), (93, 13), (94, 13), (95, 13), (96, 13), (97, 13), (98, 13), (99, 13), (13, 14), (20, 14), (32, 14), (41, 14), (8, 15), (24, 16), (45, 16), (57, 16), (88, 16), (36, 17), (43, 17), (62, 17), (82, 17), (2, 18), (9, 18), (92, 18), (34, 19), (55, 19), (15, 20), (23, 21), (27, 21), (30, 21), (54, 21), (81, 21)]","[0, 28, 1, 3, 4, 5, 6, 7, 10, 11, 12, 14, 16, 17, 18, 19, 21, 22, 25, 26]",1.932852029800415,715.3370623588562
365,"[(82, 12), (96, 12), (2, 13), (3, 13), (5, 13), (6, 13), (7, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (22, 13), (23, 13), (24, 13), (26, 13), (28, 13), (29, 13), (30, 13), (31, 13), (32, 13), (33, 13), (34, 13), (35, 13), (36, 13), (38, 13), (39, 13), (41, 13), (42, 13), (44, 13), (45, 13), (46, 13), (48, 13), (50, 13), (54, 13), (55, 13), (56, 13), (58, 13), (60, 13), (61, 13), (62, 13), (63, 13), (64, 13), (65, 13), (67, 13), (70, 13), (71, 13), (75, 13), (76, 13), (77, 13), (78, 13), (81, 13), (85, 13), (86, 13), (87, 13), (88, 13), (89, 13), (90, 13), (91, 13), (93, 13), (94, 13), (98, 13), (99, 13), (21, 14), (40, 14), (59, 14), (43, 15), (53, 15), (73, 15), (0, 16), (57, 16), (66, 16), (74, 16), (97, 16), (1, 17), (25, 17), (80, 17), (95, 17), (4, 18), (47, 18), (84, 18), (8, 19), (27, 19), (69, 19), (72, 19), (49, 20), (51, 20), (52, 20), (79, 20), (37, 21), (92, 21), (68, 22), (83, 25)]","[82, 96, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22]",1.943800449371338,717.2818608283997
366,"[(0, 12), (2, 13), (3, 13), (5, 13), (6, 13), (7, 13), (9, 13), (12, 13), (13, 13), (15, 13), (16, 13), (21, 13), (22, 13), (23, 13), (24, 13), (25, 13), (26, 13), (28, 13), (29, 13), (31, 13), (32, 13), (34, 13), (35, 13), (37, 13), (38, 13), (39, 13), (40, 13), (41, 13), (42, 13), (43, 13), (44, 13), (45, 13), (46, 13), (47, 13), (48, 13), (49, 13), (50, 13), (51, 13), (52, 13), (53, 13), (54, 13), (55, 13), (57, 13), (58, 13), (62, 13), (63, 13), (65, 13), (66, 13), (67, 13), (68, 13), (69, 13), (70, 13), (71, 13), (74, 13), (75, 13), (76, 13), (84, 13), (86, 13), (87, 13), (88, 13), (90, 13), (91, 13), (92, 13), (93, 13), (94, 13), (95, 13), (96, 13), (97, 13), (98, 13), (99, 13), (30, 14), (64, 14), (72, 14), (85, 14), (1, 15), (20, 15), (33, 15), (82, 15), (11, 16), (59, 16), (60, 16), (78, 16), (83, 16), (89, 16), (17, 17), (19, 17), (79, 17), (4, 18), (18, 18), (27, 18), (61, 18), (73, 18), (77, 18), (80, 18), (8, 19), (10, 19), (14, 19), (56, 19), (36, 20), (81, 20)]","[0, 2, 3, 5, 6, 7, 9, 12, 13, 15, 16, 21, 22, 23, 24, 25, 26, 28, 29, 31]",1.950807809829712,719.2336435317993
367,"[(0, 12), (1, 13), (5, 13), (6, 13), (8, 13), (9, 13), (10, 13), (11, 13), (13, 13), (14, 13), (15, 13), (17, 13), (19, 13), (20, 13), (21, 13), (22, 13), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (28, 13), (29, 13), (31, 13), (32, 13), (34, 13), (35, 13), (36, 13), (38, 13), (39, 13), (41, 13), (43, 13), (45, 13), (47, 13), (48, 13), (49, 13), (50, 13), (51, 13), (52, 13), (53, 13), (54, 13), (56, 13), (57, 13), (59, 13), (60, 13), (65, 13), (66, 13), (67, 13), (69, 13), (72, 13), (73, 13), (74, 13), (76, 13), (81, 13), (82, 13), (83, 13), (84, 13), (85, 13), (86, 13), (88, 13), (89, 13), (91, 13), (92, 13), (93, 13), (94, 13), (95, 13), (96, 13), (97, 13), (98, 13), (99, 13), (62, 14), (68, 14), (3, 15), (7, 15), (18, 15), (30, 15), (33, 15), (77, 15), (90, 15), (12, 16), (46, 16), (58, 16), (64, 16), (79, 16), (16, 17), (37, 17), (42, 17), (44, 17), (55, 17), (61, 17), (70, 17), (75, 17), (80, 17), (40, 18), (63, 18), (71, 18), (78, 18), (4, 20), (87, 20), (2, 23)]","[0, 1, 5, 6, 8, 9, 10, 11, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26]",1.94779634475708,721.1814398765564
368,"[(0, 12), (1, 13), (2, 13), (3, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (15, 13), (17, 13), (19, 13), (20, 13), (21, 13), (23, 13), (24, 13), (25, 13), (26, 13), (28, 13), (29, 13), (31, 13), (33, 13), (35, 13), (36, 13), (37, 13), (38, 13), (40, 13), (41, 13), (42, 13), (43, 13), (44, 13), (45, 13), (46, 13), (47, 13), (49, 13), (50, 13), (55, 13), (56, 13), (58, 13), (59, 13), (60, 13), (62, 13), (63, 13), (64, 13), (65, 13), (66, 13), (67, 13), (68, 13), (69, 13), (70, 13), (71, 13), (72, 13), (73, 13), (74, 13), (75, 13), (76, 13), (77, 13), (78, 13), (79, 13), (80, 13), (81, 13), (82, 13), (87, 13), (89, 13), (90, 13), (91, 13), (92, 13), (93, 13), (94, 13), (95, 13), (96, 13), (97, 13), (98, 13), (99, 13), (39, 14), (32, 15), (52, 15), (57, 15), (4, 16), (16, 16), (18, 16), (27, 16), (30, 16), (48, 16), (51, 16), (83, 16), (84, 16), (5, 17), (34, 17), (53, 17), (14, 18), (86, 18), (22, 19), (54, 19), (85, 19), (88, 19), (61, 20)]","[0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 15, 17, 19, 20, 21, 23, 24, 25]",1.9567334651947021,723.1381733417511
369,"[(1, 13), (2, 13), (3, 13), (4, 13), (6, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (17, 13), (18, 13), (20, 13), (21, 13), (22, 13), (23, 13), (25, 13), (26, 13), (27, 13), (34, 13), (36, 13), (37, 13), (38, 13), (40, 13), (43, 13), (45, 13), (46, 13), (47, 13), (48, 13), (50, 13), (51, 13), (52, 13), (55, 13), (57, 13), (59, 13), (60, 13), (62, 13), (63, 13), (64, 13), (65, 13), (66, 13), (67, 13), (68, 13), (69, 13), (70, 13), (71, 13), (72, 13), (73, 13), (74, 13), (75, 13), (76, 13), (77, 13), (78, 13), (80, 13), (81, 13), (83, 13), (85, 13), (86, 13), (87, 13), (89, 13), (90, 13), (91, 13), (92, 13), (93, 13), (94, 13), (96, 13), (97, 13), (98, 13), (99, 13), (88, 14), (29, 15), (33, 15), (44, 15), (0, 16), (24, 16), (32, 16), (41, 16), (79, 16), (84, 16), (31, 17), (42, 17), (56, 17), (58, 17), (95, 17), (7, 18), (16, 18), (30, 18), (53, 18), (82, 18), (19, 19), (28, 19), (5, 20), (35, 20), (49, 20), (54, 20), (61, 20), (39, 22)]","[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 20, 21, 22, 23, 25]",1.9508147239685059,725.0899860858917
370,"[(0, 13), (1, 13), (3, 13), (4, 13), (5, 13), (7, 13), (8, 13), (9, 13), (10, 13), (12, 13), (13, 13), (14, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (22, 13), (23, 13), (24, 13), (25, 13), (27, 13), (29, 13), (30, 13), (32, 13), (33, 13), (34, 13), (35, 13), (39, 13), (43, 13), (44, 13), (45, 13), (48, 13), (49, 13), (50, 13), (51, 13), (52, 13), (53, 13), (54, 13), (55, 13), (56, 13), (57, 13), (58, 13), (59, 13), (60, 13), (61, 13), (63, 13), (64, 13), (65, 13), (67, 13), (68, 13), (69, 13), (70, 13), (71, 13), (72, 13), (73, 13), (74, 13), (76, 13), (79, 13), (80, 13), (81, 13), (83, 13), (84, 13), (85, 13), (86, 13), (87, 13), (88, 13), (91, 13), (92, 13), (95, 13), (96, 13), (98, 13), (99, 13), (46, 14), (42, 15), (75, 15), (2, 16), (15, 16), (28, 16), (37, 16), (41, 16), (97, 16), (6, 17), (11, 17), (40, 17), (47, 17), (77, 17), (89, 17), (94, 17), (26, 18), (62, 18), (66, 18), (78, 18), (82, 18), (90, 18), (93, 18), (38, 19), (31, 21), (36, 21)]","[0, 1, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23]",1.9448225498199463,727.0357768535614
371,"[(0, 13), (1, 13), (2, 13), (4, 13), (5, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (21, 13), (23, 13), (24, 13), (26, 13), (27, 13), (28, 13), (31, 13), (32, 13), (33, 13), (34, 13), (36, 13), (37, 13), (38, 13), (39, 13), (40, 13), (42, 13), (43, 13), (45, 13), (47, 13), (48, 13), (50, 13), (51, 13), (52, 13), (53, 13), (54, 13), (55, 13), (56, 13), (57, 13), (58, 13), (59, 13), (60, 13), (61, 13), (62, 13), (63, 13), (64, 13), (65, 13), (66, 13), (67, 13), (68, 13), (69, 13), (70, 13), (71, 13), (72, 13), (73, 13), (74, 13), (75, 13), (76, 13), (77, 13), (79, 13), (80, 13), (81, 13), (82, 13), (83, 13), (84, 13), (85, 13), (86, 13), (87, 13), (88, 13), (89, 13), (91, 13), (92, 13), (93, 13), (94, 13), (95, 13), (96, 13), (98, 13), (3, 14), (99, 14), (20, 15), (41, 15), (22, 16), (49, 16), (78, 16), (97, 16), (30, 17), (46, 18), (35, 19), (44, 19), (29, 21), (25, 22), (90, 22)]","[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21]",1.9437954425811768,728.9795722961426
372,"[(77, 12), (0, 13), (1, 13), (2, 13), (4, 13), (5, 13), (6, 13), (8, 13), (9, 13), (10, 13), (11, 13), (13, 13), (14, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (28, 13), (29, 13), (31, 13), (33, 13), (34, 13), (35, 13), (36, 13), (37, 13), (38, 13), (39, 13), (42, 13), (43, 13), (44, 13), (45, 13), (46, 13), (48, 13), (49, 13), (51, 13), (52, 13), (53, 13), (54, 13), (56, 13), (58, 13), (61, 13), (62, 13), (63, 13), (64, 13), (65, 13), (67, 13), (69, 13), (71, 13), (72, 13), (73, 13), (74, 13), (75, 13), (76, 13), (78, 13), (80, 13), (82, 13), (83, 13), (84, 13), (85, 13), (86, 13), (87, 13), (89, 13), (90, 13), (92, 13), (95, 13), (96, 13), (98, 13), (91, 14), (12, 15), (50, 15), (88, 15), (32, 16), (93, 16), (97, 16), (99, 16), (40, 17), (41, 17), (59, 17), (66, 17), (81, 17), (94, 17), (7, 18), (15, 18), (30, 18), (68, 18), (3, 19), (57, 19), (79, 19), (47, 20), (60, 20), (70, 20), (55, 21), (22, 22)]","[77, 0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 13, 14, 16, 17, 18, 19, 20, 21, 23]",1.9368290901184082,730.916401386261
